item.u,item.v,item.t,item.T
74,23105,1100778314,Communication
59,19525,1100778401,Communication
10647,28,1100778510,Communication
59,19525,1100778568,Communication
63,21156,1100778588,Communication
10647,28,1100778720,Communication
63,10878,1100778783,Communication
10673,28,1100779399,Communication
81,107,1100779497,Communication
45,16325,1100779736,Communication
24165,76,1100779849,Communication
16325,45,1100779903,Communication
3742,9,1100779910,Communication
14075,39,1100779946,Communication
45,16324,1100780001,Communication
45,16489,1100780016,Communication
9,3742,1100780085,Communication
16,7619,1100780235,Communication
16368,45,1100780261,Communication
31,11686,1100780339,Communication
46,2878,1100780452,Communication
64,21610,1100780532,Communication
64,21614,1100780556,Communication
29,29,1100780569,Communication
29,11139,1100780630,Communication
64,21633,1100780771,Communication
36,13354,1100781062,Communication
76,24165,1100781092,Communication
64,21614,1100781331,Communication
29,11139,1100781387,Communication
14075,39,1100781446,Communication
2,1269,1100781626,Communication
17892,52,1100781757,Communication
4879,14,1100781820,Communication
47,17178,1100781969,Communication
58,107,1100781997,Communication
49,49,1100782021,Communication
18341,53,1100782043,Communication
49,49,1100782067,Communication
41,41,1100782286,Communication
41,15182,1100782998,Communication
18586,55,1100783055,Communication
15531,42,1100783265,Communication
55,18561,1100783387,Communication
13,4411,1100783473,Communication
19408,60,1100783736,Communication
1,922,1100783808,Communication
69,13368,1100783851,Communication
74,23777,1100783862,Communication
69,10957,1100783901,Communication
55,18561,1100783910,Communication
867,1,1100784255,Communication
69,2318,1100784341,Communication
15531,42,1100784647,Communication
4411,13,1100784841,Communication
14196,39,1100785236,Communication
10957,69,1100785470,Communication
38,13528,1100785479,Communication
38,13549,1100785939,Communication
14496,40,1100785984,Communication
13,4411,1100786017,Communication
42,15531,1100786100,Communication
25177,82,1100786490,Communication
1,771,1100786738,Communication
4411,13,1100786900,Communication
13,4411,1100787059,Communication
13368,69,1100787167,Communication
33,12981,1100787211,Communication
13549,38,1100787317,Communication
2878,46,1100787380,Communication
33,13091,1100787436,Communication
718,14,1100787736,Communication
16058,69,1100787936,Communication
15790,42,1100788098,Communication
69,22668,1100788344,Communication
5113,14,1100788357,Communication
26044,86,1100788650,Communication
63,21156,1100788747,Communication
36,13346,1100788800,Communication
14,4709,1100788947,Communication
31,11686,1100788960,Communication
54,18456,1100789099,Communication
18456,54,1100789179,Communication
68,107,1100789195,Communication
68,22487,1100789258,Communication
42,15531,1100789344,Communication
85,2830,1100789600,Communication
54,18456,1100789789,Communication
9,35,1100789796,Communication
9,3702,1100789830,Communication
43,107,1100789878,Communication
68,22487,1100789922,Communication
68,22491,1100790021,Communication
43,15818,1100790024,Communication
43,2318,1100790065,Communication
6702,15,1100790139,Communication
68,22487,1100790445,Communication
38,13514,1100790497,Communication
44,15954,1100790566,Communication
38,13503,1100790599,Communication
1255,40,1100790666,Communication
38,13506,1100790675,Communication
3697,9,1100790801,Communication
24187,76,1100790890,Communication
52,17753,1100791575,Communication
52,17752,1100791641,Communication
21156,63,1100791884,Communication
21156,63,1100791912,Communication
38,13517,1100792055,Communication
46,2878,1100792092,Communication
19301,58,1100792101,Communication
41,41,1100792298,Communication
41,15186,1100792357,Communication
41,15181,1100792442,Communication
19,4821,1100792533,Communication
38,13503,1100792574,Communication
38,13503,1100792667,Communication
66,11720,1100792713,Communication
13503,38,1100792787,Communication
4,1979,1100792849,Communication
21,9086,1100793021,Communication
35,83,1100793155,Communication
81,107,1100793269,Communication
62,62,1100793420,Communication
1,771,1100793551,Communication
15818,43,1100793750,Communication
64,21614,1100793896,Communication
13334,66,1100793952,Communication
64,21628,1100794028,Communication
9,3703,1100794037,Communication
10401,26,1100794223,Communication
10401,26,1100794302,Communication
4,1979,1100794360,Communication
58,107,1100794375,Communication
58,19306,1100794425,Communication
61,66,1100794590,Communication
61,66,1100794597,Communication
79,24608,1100794901,Communication
87,24724,1100794933,Communication
5,2538,1100795280,Communication
68,652,1100796313,Communication
25993,86,1100796479,Communication
31,11686,1100796683,Communication
3130,62,1100796785,Communication
25413,84,1100796900,Communication
46,2878,1100796930,Communication
47,17178,1100797507,Communication
9,3758,1100797572,Communication
9,96,1100797650,Communication
62,21020,1100797683,Communication
62,21022,1100797737,Communication
64,21614,1100797876,Communication
14,19,1100797987,Communication
62,21022,1100798106,Communication
16,7619,1100798310,Communication
64,21614,1100798313,Communication
64,21636,1100798354,Communication
64,21614,1100798393,Communication
38,13514,1100798441,Communication
26044,86,1100798595,Communication
11686,31,1100798677,Communication
2586,5,1100798864,Communication
17751,52,1100799163,Communication
19408,60,1100799432,Communication
41,15181,1100799582,Communication
38,13514,1100799708,Communication
68,711,1100799771,Communication
24,9779,1100800142,Communication
46,2878,1100800505,Communication
21,9081,1100800531,Communication
6,2642,1100800539,Communication
40,14488,1100800542,Communication
2318,69,1100800600,Communication
2878,46,1100800654,Communication
13,4411,1100800778,Communication
62,3130,1100800787,Communication
2318,69,1100800795,Communication
21,9086,1100800904,Communication
14075,39,1100800906,Communication
68,22535,1100801006,Communication
41,41,1100801123,Communication
38,13514,1100801509,Communication
12,4213,1100801720,Communication
46,17,1100801885,Communication
41,41,1100801952,Communication
41,15305,1100801985,Communication
12,4213,1100802041,Communication
62,21109,1100802152,Communication
62,21109,1100802180,Communication
38,13514,1100802202,Communication
38,13552,1100802219,Communication
62,3130,1100802247,Communication
85,2830,1100802679,Communication
19301,58,1100803011,Communication
13552,38,1100803087,Communication
24643,79,1100803493,Communication
2,10,1100804329,Communication
16,7619,1100804351,Communication
15195,41,1100804537,Communication
2647,6,1100804639,Communication
17335,48,1100804898,Communication
2,1065,1100804900,Communication
60,20316,1100805069,Communication
46,2878,1100805080,Communication
61,20924,1100805082,Communication
7626,16,1100805256,Communication
98,0,1100805269,Communication
46,3152,1100805329,Communication
1,844,1100805457,Communication
13239,35,1100805458,Communication
46,17,1100805492,Communication
62,21020,1100805835,Communication
62,21020,1100805868,Communication
52,17761,1100805870,Communication
73,23679,1100805926,Communication
19301,58,1100805970,Communication
18342,53,1100806041,Communication
73,23679,1100806248,Communication
9,3703,1100806330,Communication
40,14497,1100806352,Communication
1,867,1100806362,Communication
5,2586,1100806406,Communication
62,21020,1100806758,Communication
23449,72,1100806884,Communication
26,10159,1100807152,Communication
31,11686,1100807203,Communication
9,3697,1100807422,Communication
73,23679,1100807517,Communication
2,10,1100807938,Communication
23679,73,1100808045,Communication
21684,66,1100808253,Communication
11686,31,1100808826,Communication
24,9779,1100808982,Communication
0,161,1100809178,Communication
15199,41,1100809223,Communication
78,16037,1100809223,Communication
85,96,1100809304,Communication
85,2830,1100809646,Communication
85,2830,1100809690,Communication
2830,85,1100809724,Communication
69,22738,1100810083,Communication
4,1624,1100810096,Communication
4,1974,1100810282,Communication
85,96,1100810306,Communication
10404,26,1100810556,Communication
69,22738,1100810569,Communication
26,10159,1100810603,Communication
924,1,1100810719,Communication
26,10185,1100810758,Communication
2,10,1100810814,Communication
10,2,1100810838,Communication
15872,43,1100810921,Communication
18449,54,1100811272,Communication
10,2,1100811316,Communication
85,2829,1100811415,Communication
69,2318,1100811431,Communication
1618,4,1100811554,Communication
69,22738,1100811585,Communication
4,107,1100811687,Communication
1,107,1100811745,Communication
44,96,1100811882,Communication
10,2,1100811899,Communication
29,11139,1100811914,Communication
72,23450,1100811932,Communication
44,15954,1100812025,Communication
2318,69,1100812060,Communication
31,12257,1100812099,Communication
31,12166,1100812125,Communication
23308,72,1100812134,Communication
21684,66,1100812290,Communication
31,12166,1100812292,Communication
14,19,1100812405,Communication
11686,31,1100812509,Communication
12258,31,1100812672,Communication
14,4593,1100812865,Communication
14,4594,1100812904,Communication
14,4594,1100813217,Communication
66,21858,1100813408,Communication
18343,53,1100813469,Communication
66,21785,1100813497,Communication
46,2878,1100814285,Communication
10,2,1100814443,Communication
86,96,1100814493,Communication
23451,72,1100814508,Communication
1974,4,1100814860,Communication
86,25993,1100814916,Communication
10,2,1100814921,Communication
52,17761,1100814988,Communication
21895,66,1100815061,Communication
4,383,1100815207,Communication
383,4,1100815315,Communication
28,107,1100815439,Communication
19432,59,1100815461,Communication
10,2,1100815511,Communication
32,107,1100815537,Communication
32,12624,1100815600,Communication
97,17,1100815697,Communication
24745,87,1100816016,Communication
12624,32,1100816262,Communication
59,19613,1100816392,Communication
85,24999,1100816572,Communication
59,19613,1100816729,Communication
1974,4,1100816928,Communication
9,96,1100816939,Communication
4,1974,1100817328,Communication
3760,9,1100817451,Communication
61,15535,1100817848,Communication
18321,53,1100817892,Communication
14197,39,1100818148,Communication
39,14074,1100818172,Communication
17,96,1100818447,Communication
16039,44,1100818595,Communication
21684,66,1100818958,Communication
31,11686,1100819125,Communication
21729,66,1100819420,Communication
21684,66,1100819654,Communication
52,17752,1100819696,Communication
0,96,1100819769,Communication
0,97,1100820062,Communication
11686,31,1100820075,Communication
63,21256,1100820129,Communication
0,207,1100820171,Communication
0,105,1100820247,Communication
18295,53,1100820257,Communication
40,14251,1100820325,Communication
63,21266,1100820410,Communication
21266,63,1100820464,Communication
17335,48,1100820483,Communication
19,107,1100820679,Communication
15,7024,1100820865,Communication
14,4593,1100820946,Communication
14,5027,1100821017,Communication
14,5027,1100821095,Communication
19301,58,1100821258,Communication
19301,58,1100821382,Communication
14198,39,1100821451,Communication
31,11755,1100821508,Communication
61,20887,1100821532,Communication
6702,15,1100823097,Communication
79,24644,1100824253,Communication
31,11868,1100824460,Communication
2,96,1100825176,Communication
12684,53,1100825922,Communication
2,1065,1100825990,Communication
66,21684,1100826042,Communication
1271,2,1100826459,Communication
66,21729,1100826610,Communication
61,107,1100826652,Communication
1271,2,1100827804,Communication
39,14074,1100827858,Communication
19301,58,1100829901,Communication
21684,66,1100830411,Communication
39,14074,1100830845,Communication
86,25993,1100831086,Communication
4821,19,1100831133,Communication
14084,39,1100831342,Communication
25993,86,1100831579,Communication
19301,58,1100831668,Communication
71,22960,1100832312,Communication
71,22967,1100832349,Communication
63,21151,1100832523,Communication
44,13616,1100832727,Communication
13616,44,1100832970,Communication
23294,72,1100834216,Communication
40,1255,1100834687,Communication
1255,40,1100834700,Communication
38,13514,1100834980,Communication
38,13503,1100835455,Communication
44,13616,1100835539,Communication
13617,42,1100836692,Communication
42,13617,1100837093,Communication
42,13617,1100837217,Communication
69,8374,1100838485,Communication
69,2241,1100838598,Communication
13617,42,1100838897,Communication
10824,69,1100839273,Communication
69,107,1100839431,Communication
10824,69,1100839448,Communication
2657,20,1100840299,Communication
55,13117,1100840380,Communication
55,13117,1100840406,Communication
2657,20,1100840458,Communication
18564,55,1100840985,Communication
82,25150,1100841298,Communication
82,25150,1100841528,Communication
62,69,1100841549,Communication
41,15182,1100841584,Communication
38,13736,1100841758,Communication
20,2657,1100841923,Communication
13503,38,1100841962,Communication
2657,20,1100842061,Communication
13349,36,1100842090,Communication
20,2657,1100842244,Communication
49,49,1100843162,Communication
49,49,1100843296,Communication
49,49,1100843320,Communication
13503,38,1100843488,Communication
42,107,1100843544,Communication
42,15530,1100843726,Communication
38,13737,1100844291,Communication
17519,49,1100844462,Communication
38,13644,1100845474,Communication
38,13700,1100845599,Communication
38,13738,1100845634,Communication
38,13700,1100845708,Communication
33,4593,1100845771,Communication
55,13368,1100846114,Communication
84,25413,1100846496,Communication
69,10957,1100847062,Communication
82,25150,1100847073,Communication
47,17178,1100847140,Communication
69,2318,1100847611,Communication
17520,49,1100847651,Communication
18561,55,1100847698,Communication
13617,42,1100847830,Communication
21103,62,1100847974,Communication
41,15181,1100848041,Communication
42,15531,1100848510,Communication
8,8,1100849309,Communication
42,15531,1100849398,Communication
69,22826,1100850173,Communication
45,16325,1100850285,Communication
2657,20,1100850476,Communication
1573,33,1100850706,Communication
25150,82,1100850759,Communication
35,13221,1100850843,Communication
82,25150,1100850854,Communication
25150,82,1100850861,Communication
55,18561,1100851318,Communication
21,9081,1100851399,Communication
21,9086,1100851438,Communication
13453,36,1100851583,Communication
33,12978,1100851590,Communication
69,22749,1100851822,Communication
12978,33,1100851926,Communication
2318,69,1100852148,Communication
21,9081,1100852247,Communication
21,9081,1100852288,Communication
69,22826,1100852313,Communication
69,22826,1100852425,Communication
69,16058,1100852844,Communication
84,25413,1100852872,Communication
9081,21,1100853074,Communication
41,15181,1100853419,Communication
16058,69,1100853430,Communication
21088,62,1100853775,Communication
42,15694,1100854008,Communication
69,13368,1100854083,Communication
41,41,1100854312,Communication
41,15325,1100854383,Communication
69,13368,1100854433,Communication
69,13368,1100854444,Communication
69,13368,1100854492,Communication
11139,29,1100854626,Communication
69,22682,1100854765,Communication
11139,29,1100854865,Communication
69,22827,1100854891,Communication
84,25413,1100854997,Communication
84,25413,1100855251,Communication
10674,28,1100855262,Communication
84,25413,1100855405,Communication
28,10674,1100855698,Communication
69,13368,1100856135,Communication
69,13368,1100856146,Communication
13368,69,1100856152,Communication
17,8135,1100856480,Communication
8135,17,1100856564,Communication
76,107,1100856566,Communication
21116,62,1100856625,Communication
17,8135,1100857033,Communication
41,15292,1100857074,Communication
17,8265,1100857257,Communication
6778,15,1100857556,Communication
33,13164,1100857582,Communication
62,21088,1100857832,Communication
1,810,1100858014,Communication
33,13164,1100858053,Communication
33,4593,1100858175,Communication
33,4593,1100858190,Communication
1,107,1100858209,Communication
33,13180,1100858233,Communication
59,19432,1100858236,Communication
17521,49,1100858246,Communication
13617,42,1100858322,Communication
38,13739,1100858329,Communication
74,74,1100858333,Communication
74,23772,1100858409,Communication
15531,42,1100858481,Communication
36,13365,1100858492,Communication
36,13354,1100858542,Communication
1573,33,1100858568,Communication
9081,21,1100858895,Communication
38,13740,1100858945,Communication
41,15210,1100859095,Communication
21117,62,1100859126,Communication
23772,74,1100859301,Communication
62,21103,1100859314,Communication
13374,36,1100859353,Communication
62,21088,1100859358,Communication
62,69,1100859481,Communication
55,107,1100859507,Communication
62,21103,1100859514,Communication
62,21103,1100859583,Communication
19432,59,1100859753,Communication
62,69,1100859800,Communication
21117,62,1100859859,Communication
31,11686,1100860152,Communication
2318,69,1100860191,Communication
18574,55,1100860256,Communication
15424,41,1100860285,Communication
41,15425,1100860527,Communication
14084,39,1100860545,Communication
61,20924,1100861168,Communication
23454,72,1100861928,Communication
42,15511,1100862171,Communication
29,11139,1100862207,Communication
11139,29,1100862299,Communication
55,18695,1100862644,Communication
55,18564,1100862718,Communication
21,9081,1100862850,Communication
9,3697,1100862898,Communication
16,7638,1100862926,Communication
21,9086,1100862960,Communication
42,15511,1100862991,Communication
63,21208,1100863208,Communication
27,10443,1100863288,Communication
16,7646,1100863399,Communication
15213,41,1100863416,Communication
42,13617,1100863431,Communication
33,12981,1100863779,Communication
39,14075,1100863979,Communication
21,9110,1100864091,Communication
35,13221,1100864154,Communication
35,13222,1100864378,Communication
13165,33,1100864410,Communication
42,13617,1100864499,Communication
21,9081,1100864556,Communication
47,17194,1100864565,Communication
47,17284,1100864621,Communication
13297,35,1100864690,Communication
47,17285,1100864692,Communication
66,21688,1100864810,Communication
13617,42,1100864820,Communication
62,21103,1100864949,Communication
21117,62,1100864992,Communication
383,4,1100865122,Communication
36,13374,1100865190,Communication
36,36,1100865265,Communication
33,35,1100865276,Communication
33,35,1100865278,Communication
18564,55,1100865368,Communication
36,13346,1100865374,Communication
23287,72,1100865376,Communication
72,23287,1100865435,Communication
46,2878,1100865587,Communication
46,2878,1100865617,Communication
46,2878,1100865648,Communication
9,3758,1100865782,Communication
72,23456,1100865806,Communication
12981,35,1100865838,Communication
23456,72,1100865912,Communication
15196,41,1100866092,Communication
41,15305,1100866125,Communication
38,13552,1100866168,Communication
41,15305,1100866195,Communication
15305,41,1100866210,Communication
13552,38,1100866299,Communication
13374,36,1100866435,Communication
36,13346,1100866594,Communication
21117,62,1100866600,Communication
2878,46,1100866668,Communication
41,15182,1100866844,Communication
35,3130,1100866917,Communication
13181,33,1100867117,Communication
18785,55,1100867165,Communication
718,35,1100867464,Communication
15428,41,1100867549,Communication
21117,62,1100867850,Communication
68,107,1100868037,Communication
62,21103,1100868111,Communication
12981,35,1100868126,Communication
21117,62,1100868150,Communication
24,9781,1100868156,Communication
68,22492,1100868157,Communication
24,9779,1100868191,Communication
38,13503,1100868345,Communication
38,13517,1100868439,Communication
4411,13,1100868482,Communication
19301,58,1100868723,Communication
18787,55,1100868758,Communication
13599,38,1100868834,Communication
15531,42,1100868860,Communication
59,19654,1100868988,Communication
41,15181,1100869001,Communication
41,15259,1100869116,Communication
18589,55,1100869159,Communication
38,13514,1100869216,Communication
8135,17,1100869257,Communication
38,13503,1100869264,Communication
59,19655,1100869322,Communication
3706,35,1100869415,Communication
59,19656,1100869424,Communication
9,35,1100869446,Communication
72,23456,1100869513,Communication
72,23333,1100869659,Communication
3702,35,1100869682,Communication
72,23390,1100869685,Communication
59,19452,1100869689,Communication
15186,41,1100869691,Communication
23456,72,1100869760,Communication
38,13503,1100869973,Communication
31,11689,1100870114,Communication
13,4411,1100870212,Communication
16,148,1100870225,Communication
11217,29,1100870249,Communication
16,148,1100870258,Communication
66,21688,1100870370,Communication
66,21707,1100870399,Communication
31,11682,1100870440,Communication
59,19655,1100870518,Communication
35,13234,1100870679,Communication
71,13765,1100870811,Communication
15531,42,1100870997,Communication
21688,66,1100871289,Communication
4594,14,1100871291,Communication
2878,46,1100871501,Communication
16,7625,1100871566,Communication
68,22489,1100871640,Communication
68,22489,1100871694,Communication
16,7654,1100871722,Communication
68,22487,1100871777,Communication
14,4594,1100872015,Communication
22543,68,1100872144,Communication
72,23457,1100872293,Communication
59,19452,1100872345,Communication
68,22487,1100872476,Communication
59,19655,1100872489,Communication
59,19655,1100872534,Communication
19658,59,1100872554,Communication
23289,72,1100872647,Communication
4411,13,1100872710,Communication
9,3697,1100872762,Communication
35,13222,1100872816,Communication
9,3699,1100872886,Communication
2878,46,1100872908,Communication
35,13228,1100872990,Communication
19613,59,1100873105,Communication
1983,4,1100873125,Communication
76,7789,1100873270,Communication
66,21858,1100873283,Communication
22489,68,1100873350,Communication
11696,31,1100873383,Communication
21021,62,1100873396,Communication
33,4593,1100873426,Communication
33,4593,1100873463,Communication
33,4593,1100873487,Communication
66,21679,1100873515,Communication
66,21832,1100873569,Communication
16,7646,1100874171,Communication
3697,9,1100874266,Communication
16,7619,1100874460,Communication
4412,13,1100874679,Communication
13239,35,1100874694,Communication
13,4412,1100874818,Communication
36,13428,1100874835,Communication
13,4412,1100874904,Communication
36,13440,1100874945,Communication
16,7625,1100875121,Communication
66,21692,1100875158,Communication
86,26042,1100875325,Communication
35,13221,1100875430,Communication
41,15186,1100875760,Communication
24,9783,1100875766,Communication
41,15182,1100875870,Communication
24,9781,1100875900,Communication
2586,5,1100875907,Communication
41,41,1100875916,Communication
41,15181,1100876016,Communication
62,21088,1100876356,Communication
4,383,1100876521,Communication
62,62,1100876523,Communication
1,809,1100876597,Communication
8124,17,1100876652,Communication
8124,17,1100876680,Communication
14,4593,1100876693,Communication
41,15186,1100876814,Communication
86,26070,1100876816,Communication
16,7619,1100876819,Communication
4594,14,1100876830,Communication
4594,14,1100876944,Communication
86,1975,1100877092,Communication
66,21684,1100877164,Communication
21021,62,1100877196,Communication
66,21896,1100877222,Communication
41,15186,1100877224,Communication
64,21636,1100877257,Communication
41,41,1100877311,Communication
86,1975,1100877363,Communication
64,21610,1100877555,Communication
3702,35,1100877593,Communication
22544,68,1100877811,Communication
4614,14,1100877817,Communication
78,10158,1100877891,Communication
28,107,1100877919,Communication
1,771,1100877947,Communication
27,10419,1100877999,Communication
26,9957,1100878010,Communication
28,10674,1100878023,Communication
49,49,1100878030,Communication
28,10647,1100878138,Communication
28,10674,1100878192,Communication
11686,31,1100878242,Communication
45,96,1100878266,Communication
46,2878,1100878442,Communication
11710,31,1100878466,Communication
58,19301,1100878520,Communication
3702,35,1100878677,Communication
35,3702,1100878865,Communication
11682,31,1100878928,Communication
49,49,1100878944,Communication
13531,38,1100879210,Communication
2816,85,1100879267,Communication
11682,31,1100879310,Communication
4,383,1100879447,Communication
383,4,1100879482,Communication
11139,29,1100879673,Communication
44,15962,1100879675,Communication
26042,86,1100879723,Communication
44,16103,1100879753,Communication
43,107,1100879770,Communication
8135,17,1100879925,Communication
17,8135,1100879953,Communication
22485,68,1100879964,Communication
31,11682,1100880074,Communication
61,20955,1100880083,Communication
69,13368,1100880166,Communication
19306,58,1100880198,Communication
64,21637,1100880361,Communication
27,107,1100880417,Communication
49,49,1100880432,Communication
49,49,1100880548,Communication
45,96,1100880584,Communication
61,57,1100880706,Communication
1984,4,1100880738,Communication
11686,31,1100880788,Communication
44,15952,1100880830,Communication
11682,31,1100880966,Communication
44,15955,1100880982,Communication
64,21637,1100881031,Communication
15954,44,1100881036,Communication
11139,29,1100881058,Communication
39,14084,1100881064,Communication
31,11691,1100881220,Communication
66,21896,1100881264,Communication
44,16103,1100881277,Communication
72,23347,1100881377,Communication
14084,39,1100881426,Communication
27,107,1100881555,Communication
66,21679,1100881732,Communication
53,18296,1100881763,Communication
11682,31,1100881772,Communication
31,11850,1100881850,Communication
53,18295,1100881861,Communication
31,11691,1100881926,Communication
31,11691,1100881941,Communication
31,11682,1100882077,Communication
11139,29,1100882149,Communication
47,17178,1100882408,Communication
4412,13,1100882499,Communication
31,11686,1100882553,Communication
16,7625,1100882727,Communication
4,383,1100882833,Communication
44,16003,1100882972,Communication
4,97,1100883026,Communication
49,49,1100883035,Communication
4,97,1100883087,Communication
49,17523,1100883139,Communication
66,21898,1100883224,Communication
66,21900,1100883287,Communication
11139,29,1100883425,Communication
71,22964,1100883566,Communication
82,107,1100883597,Communication
21707,66,1100883656,Communication
52,17753,1100883703,Communication
21103,62,1100883725,Communication
66,21901,1100883929,Communication
21692,66,1100883994,Communication
5,2586,1100884005,Communication
52,17752,1100884042,Communication
52,17773,1100884131,Communication
5,2587,1100884150,Communication
20320,60,1100884422,Communication
38,13733,1100884450,Communication
43,107,1100884467,Communication
21901,66,1100884558,Communication
43,15895,1100884584,Communication
5,2538,1100884721,Communication
11139,29,1100884754,Communication
0,92,1100884980,Communication
14199,39,1100885066,Communication
43,15570,1100885220,Communication
68,22492,1100885338,Communication
16,7625,1100885372,Communication
11686,31,1100885687,Communication
10365,26,1100885843,Communication
15895,43,1100885897,Communication
47,17178,1100885974,Communication
64,21637,1100886084,Communication
44,16103,1100886099,Communication
21684,66,1100886128,Communication
44,15955,1100886171,Communication
8496,19,1100886238,Communication
44,16001,1100886325,Communication
38,13733,1100886384,Communication
27,10436,1100886392,Communication
13733,38,1100886438,Communication
78,24211,1100886566,Communication
21684,66,1100886620,Communication
82,25177,1100886724,Communication
25,9985,1100886904,Communication
15955,44,1100887132,Communication
15955,44,1100887167,Communication
18449,54,1100887400,Communication
44,15955,1100887491,Communication
66,21707,1100887501,Communication
4,383,1100887625,Communication
23298,72,1100887712,Communication
18,96,1100888150,Communication
61,20924,1100888179,Communication
21692,66,1100888218,Communication
9101,21,1100888239,Communication
14,4829,1100888244,Communication
14,4814,1100888304,Communication
17,8135,1100888433,Communication
14,4794,1100888463,Communication
31,11694,1100888678,Communication
16,7646,1100888713,Communication
71,23030,1100889101,Communication
25993,86,1100889125,Communication
71,23030,1100889288,Communication
21020,62,1100889331,Communication
44,15954,1100889498,Communication
17,96,1100889613,Communication
38,13733,1100889769,Communication
17,4,1100889852,Communication
20924,61,1100889880,Communication
11686,31,1100889889,Communication
66,21707,1100889974,Communication
20321,60,1100890128,Communication
72,23287,1100890188,Communication
85,2830,1100890575,Communication
86,26207,1100890660,Communication
17,8135,1100890683,Communication
85,13700,1100890703,Communication
86,26093,1100890720,Communication
6788,15,1100890879,Communication
14,4651,1100890998,Communication
14,4594,1100891031,Communication
81,107,1100891076,Communication
81,107,1100891219,Communication
81,107,1100891241,Communication
43,15818,1100891332,Communication
81,107,1100891341,Communication
12084,31,1100891345,Communication
52,17763,1100891434,Communication
81,107,1100891454,Communication
38,13552,1100891489,Communication
78,62,1100891515,Communication
81,107,1100891584,Communication
81,107,1100891697,Communication
81,107,1100891794,Communication
38,13552,1100891807,Communication
38,13732,1100891875,Communication
81,107,1100891875,Communication
81,107,1100891957,Communication
19301,58,1100891962,Communication
81,24971,1100892035,Communication
81,24971,1100892088,Communication
62,21020,1100892125,Communication
81,24972,1100892203,Communication
44,96,1100892244,Communication
15954,44,1100892329,Communication
21,9101,1100892441,Communication
9101,21,1100892626,Communication
31,11689,1100892869,Communication
6,10,1100892871,Communication
85,2830,1100892880,Communication
85,2830,1100892906,Communication
6,2,1100893027,Communication
16325,45,1100893349,Communication
73,23685,1100893500,Communication
17335,48,1100893531,Communication
15818,43,1100893761,Communication
78,62,1100893817,Communication
21,9081,1100893869,Communication
9081,21,1100893885,Communication
72,23342,1100893928,Communication
48,17341,1100894212,Communication
85,2830,1100894251,Communication
14251,40,1100894325,Communication
2,1065,1100894482,Communication
66,21832,1100894545,Communication
44,15954,1100894575,Communication
85,2828,1100894610,Communication
44,15959,1100894681,Communication
9,35,1100894718,Communication
12084,31,1100894889,Communication
85,2828,1100895026,Communication
2830,85,1100895070,Communication
19301,58,1100895189,Communication
21,9086,1100895276,Communication
85,2830,1100895382,Communication
19301,58,1100895428,Communication
14,4593,1100895606,Communication
20,2657,1100895621,Communication
62,62,1100895806,Communication
14,4593,1100896292,Communication
85,2830,1100896528,Communication
2830,85,1100896693,Communication
61,107,1100896969,Communication
62,78,1100896988,Communication
2830,85,1100897099,Communication
15,7025,1100897147,Communication
86,25993,1100897162,Communication
78,16058,1100897188,Communication
86,26153,1100897205,Communication
73,23679,1100897247,Communication
15,7026,1100897303,Communication
6702,15,1100897407,Communication
14,4651,1100897438,Communication
14084,39,1100897548,Communication
124,0,1100897603,Communication
14,5118,1100897661,Communication
23342,72,1100897767,Communication
14,4644,1100897848,Communication
31,12084,1100897872,Communication
17773,52,1100897945,Communication
17,8120,1100897978,Communication
15954,44,1100898130,Communication
31,12084,1100898141,Communication
32,12624,1100898217,Communication
72,1214,1100898262,Communication
1,771,1100898432,Communication
23458,72,1100898581,Communication
38,13552,1100898668,Communication
2,1065,1100898768,Communication
14254,40,1100898838,Communication
10,20,1100899174,Communication
10,2657,1100899211,Communication
6,2642,1100899827,Communication
19306,58,1100899979,Communication
23288,72,1100900010,Communication
14251,40,1100900040,Communication
718,10,1100900077,Communication
14251,40,1100900272,Communication
52,17752,1100900359,Communication
15954,44,1100900620,Communication
14,4593,1100900669,Communication
5118,14,1100900778,Communication
16,7625,1100900795,Communication
1,771,1100900908,Communication
16,7619,1100900926,Communication
15,7027,1100901062,Communication
72,23289,1100901168,Communication
5118,14,1100901175,Communication
4,1983,1100901485,Communication
32,12694,1100901492,Communication
1065,2,1100901588,Communication
40,1255,1100901618,Communication
44,15975,1100901815,Communication
44,15976,1100901863,Communication
1065,2,1100901868,Communication
44,15952,1100901900,Communication
44,15980,1100901935,Communication
44,16001,1100902059,Communication
1,771,1100902234,Communication
38,13552,1100902432,Communication
13552,38,1100902488,Communication
15980,44,1100902538,Communication
10230,26,1100902779,Communication
15838,61,1100902946,Communication
44,15950,1100903602,Communication
17,8120,1100903762,Communication
6,2,1100903817,Communication
17,8120,1100903945,Communication
31,11686,1100904248,Communication
4644,14,1100904320,Communication
72,23458,1100904461,Communication
31,11686,1100904641,Communication
23319,72,1100904952,Communication
31,11729,1100905156,Communication
4644,14,1100905169,Communication
4594,14,1100905184,Communication
4594,14,1100905240,Communication
72,23458,1100905427,Communication
11686,31,1100905987,Communication
16,7619,1100906050,Communication
31,11301,1100906614,Communication
16,1065,1100906664,Communication
16,7619,1100907072,Communication
16,7619,1100907094,Communication
53,18328,1100907107,Communication
2657,10,1100907122,Communication
31,11686,1100907198,Communication
6,10,1100907263,Communication
31,11686,1100907291,Communication
10,6,1100907328,Communication
31,11686,1100907365,Communication
71,22960,1100907467,Communication
