id.A,id.B,event_type,time_point
70,41,Proximity,2009-02-22 20:35:13
14,42,Proximity,2009-02-22 20:39:52
70,41,Proximity,2009-02-22 20:40:31
14,42,Proximity,2009-02-22 20:45:09
70,41,Proximity,2009-02-22 20:45:49
69,63,Proximity,2009-02-22 20:48:29
14,42,Proximity,2009-02-22 20:50:26
70,41,Proximity,2009-02-22 20:51:07
60,0,Proximity,2009-02-22 20:53:04
60,0,Proximity,2009-02-22 20:53:07
14,42,Proximity,2009-02-22 20:55:43
70,41,Proximity,2009-02-22 20:56:25
10,15,Calls,2009-02-22 20:58:36
15,10,Calls,2009-02-22 20:58:52
14,42,Proximity,2009-02-22 21:01:00
70,41,Proximity,2009-02-22 21:01:43
14,42,Proximity,2009-02-22 21:06:17
70,41,Proximity,2009-02-22 21:07:01
14,42,Proximity,2009-02-22 21:11:28
29,19,Calls,2009-02-22 21:14:27
6,3,SMS,2009-02-22 21:16:27
60,0,Proximity,2009-02-22 21:17:25
70,41,Proximity,2009-02-22 21:18:07
14,42,Proximity,2009-02-22 21:22:01
14,42,Proximity,2009-02-22 21:27:18
70,41,Proximity,2009-02-22 21:28:43
70,41,Proximity,2009-02-22 21:34:01
14,42,Proximity,2009-02-22 21:37:52
70,41,Proximity,2009-02-22 21:39:19
14,42,Proximity,2009-02-22 21:43:02
70,41,Proximity,2009-02-22 21:44:37
14,42,Proximity,2009-02-22 21:48:19
70,41,Proximity,2009-02-22 21:49:56
14,42,Proximity,2009-02-22 21:53:36
70,41,Proximity,2009-02-22 21:55:14
70,41,Proximity,2009-02-22 22:00:32
14,42,Proximity,2009-02-22 22:04:10
14,42,Proximity,2009-02-22 22:09:27
14,42,Proximity,2009-02-22 22:14:44
6,3,SMS,2009-02-22 22:16:27
14,42,Proximity,2009-02-22 22:20:01
63,43,Proximity,2009-02-22 22:23:46
63,43,Proximity,2009-02-22 22:23:51
63,43,Proximity,2009-02-22 22:23:53
14,42,Proximity,2009-02-22 22:25:18
14,42,Proximity,2009-02-22 22:30:35
70,41,Proximity,2009-02-22 22:33:46
14,42,Proximity,2009-02-22 22:35:52
70,41,Proximity,2009-02-22 22:39:03
70,41,Proximity,2009-02-22 22:44:21
70,41,Proximity,2009-02-22 22:49:39
70,41,Proximity,2009-02-22 22:54:57
70,41,Proximity,2009-02-22 23:00:44
70,41,Proximity,2009-02-22 23:06:02
70,41,Proximity,2009-02-22 23:11:20
70,41,Proximity,2009-02-22 23:21:55
70,41,Proximity,2009-02-22 23:27:13
70,41,Proximity,2009-02-22 23:32:31
70,41,Proximity,2009-02-22 23:37:49
70,41,Proximity,2009-02-22 23:43:07
76,70,Calls,2009-02-22 23:44:58
23,57,Calls,2009-02-22 23:45:08
76,70,Calls,2009-02-22 23:46:28
20,35,Proximity,2009-02-22 23:48:39
76,75,Calls,2009-02-22 23:49:13
75,76,Calls,2009-02-22 23:49:21
76,75,Calls,2009-02-22 23:49:57
76,70,Calls,2009-02-22 23:50:23
3,6,Calls,2009-02-22 23:51:50
70,41,Proximity,2009-02-22 23:53:43
76,39,Calls,2009-02-22 23:56:42
60,0,Proximity,2009-02-22 23:57:47
76,31,Calls,2009-02-22 23:57:59
60,0,Proximity,2009-02-22 23:58:05
31,76,Calls,2009-02-22 23:58:12
70,41,Proximity,2009-02-22 23:59:01
70,41,Proximity,2009-02-23 00:04:20
60,0,Proximity,2009-02-23 00:08:46
70,41,Proximity,2009-02-23 00:09:37
20,35,Proximity,2009-02-23 00:09:43
60,0,Proximity,2009-02-23 00:14:18
20,35,Proximity,2009-02-23 00:14:59
60,0,Proximity,2009-02-23 00:19:25
70,41,Proximity,2009-02-23 00:20:13
20,35,Proximity,2009-02-23 00:20:15
60,0,Proximity,2009-02-23 00:24:45
70,41,Proximity,2009-02-23 00:25:31
20,35,Proximity,2009-02-23 00:25:31
60,0,Proximity,2009-02-23 00:30:03
20,35,Proximity,2009-02-23 00:30:47
70,41,Proximity,2009-02-23 00:30:49
60,0,Proximity,2009-02-23 00:35:22
70,41,Proximity,2009-02-23 00:36:07
75,76,Calls,2009-02-23 00:37:47
76,75,Calls,2009-02-23 00:37:56
60,0,Proximity,2009-02-23 00:40:42
20,35,Proximity,2009-02-23 00:41:19
70,41,Proximity,2009-02-23 00:41:25
60,0,Proximity,2009-02-23 00:46:01
20,35,Proximity,2009-02-23 00:46:35
70,41,Proximity,2009-02-23 00:46:44
20,35,Proximity,2009-02-23 00:51:51
70,41,Proximity,2009-02-23 00:52:01
60,0,Proximity,2009-02-23 00:56:40
20,35,Proximity,2009-02-23 00:57:07
70,41,Proximity,2009-02-23 00:57:19
60,0,Proximity,2009-02-23 01:02:00
20,35,Proximity,2009-02-23 01:02:23
70,41,Proximity,2009-02-23 01:02:37
60,0,Proximity,2009-02-23 01:07:19
20,35,Proximity,2009-02-23 01:07:39
70,41,Proximity,2009-02-23 01:07:55
60,0,Proximity,2009-02-23 01:12:37
20,35,Proximity,2009-02-23 01:12:55
70,41,Proximity,2009-02-23 01:13:14
63,43,Proximity,2009-02-23 01:15:23
63,43,Proximity,2009-02-23 01:16:34
63,43,Proximity,2009-02-23 01:17:03
63,43,Proximity,2009-02-23 01:17:06
63,43,Proximity,2009-02-23 01:17:48
60,0,Proximity,2009-02-23 01:17:55
63,43,Proximity,2009-02-23 01:17:57
20,35,Proximity,2009-02-23 01:18:11
63,43,Proximity,2009-02-23 01:18:16
70,41,Proximity,2009-02-23 01:18:31
69,63,Proximity,2009-02-23 01:19:30
63,43,Proximity,2009-02-23 01:20:25
63,43,Proximity,2009-02-23 01:20:33
63,43,Proximity,2009-02-23 01:21:46
63,43,Proximity,2009-02-23 01:22:13
63,43,Proximity,2009-02-23 01:22:16
63,43,Proximity,2009-02-23 01:22:58
60,0,Proximity,2009-02-23 01:23:14
63,43,Proximity,2009-02-23 01:23:27
20,35,Proximity,2009-02-23 01:23:27
70,41,Proximity,2009-02-23 01:23:49
69,63,Proximity,2009-02-23 01:24:46
63,43,Proximity,2009-02-23 01:25:35
63,43,Proximity,2009-02-23 01:26:56
63,43,Proximity,2009-02-23 01:27:23
63,43,Proximity,2009-02-23 01:27:26
60,0,Proximity,2009-02-23 01:28:33
63,43,Proximity,2009-02-23 01:28:39
20,35,Proximity,2009-02-23 01:28:42
69,63,Proximity,2009-02-23 01:30:03
63,43,Proximity,2009-02-23 01:30:53
63,43,Proximity,2009-02-23 01:32:06
63,43,Proximity,2009-02-23 01:32:36
63,43,Proximity,2009-02-23 01:33:49
63,43,Proximity,2009-02-23 01:33:50
60,0,Proximity,2009-02-23 01:33:52
20,35,Proximity,2009-02-23 01:33:58
69,63,Proximity,2009-02-23 01:35:19
63,43,Proximity,2009-02-23 01:35:58
63,43,Proximity,2009-02-23 01:37:17
63,43,Proximity,2009-02-23 01:37:46
63,43,Proximity,2009-02-23 01:37:49
63,43,Proximity,2009-02-23 01:38:30
63,43,Proximity,2009-02-23 01:39:00
63,43,Proximity,2009-02-23 01:39:01
63,43,Proximity,2009-02-23 01:39:06
60,0,Proximity,2009-02-23 01:39:12
20,35,Proximity,2009-02-23 01:39:14
70,41,Proximity,2009-02-23 01:39:44
69,63,Proximity,2009-02-23 01:40:35
63,43,Proximity,2009-02-23 01:41:09
63,43,Proximity,2009-02-23 01:42:29
63,43,Proximity,2009-02-23 01:43:41
63,43,Proximity,2009-02-23 01:44:12
63,43,Proximity,2009-02-23 01:44:17
63,43,Proximity,2009-02-23 01:44:21
60,0,Proximity,2009-02-23 01:44:31
70,41,Proximity,2009-02-23 01:45:02
69,63,Proximity,2009-02-23 01:45:51
63,43,Proximity,2009-02-23 01:46:19
63,43,Proximity,2009-02-23 01:46:27
63,43,Proximity,2009-02-23 01:48:10
63,43,Proximity,2009-02-23 01:48:51
20,35,Proximity,2009-02-23 01:49:46
60,0,Proximity,2009-02-23 01:49:50
70,41,Proximity,2009-02-23 01:50:20
69,63,Proximity,2009-02-23 01:51:07
14,42,Proximity,2009-02-23 01:51:14
63,43,Proximity,2009-02-23 01:51:29
63,43,Proximity,2009-02-23 01:51:37
63,43,Proximity,2009-02-23 01:52:49
63,43,Proximity,2009-02-23 01:53:19
63,43,Proximity,2009-02-23 01:54:01
63,43,Proximity,2009-02-23 01:54:35
60,0,Proximity,2009-02-23 01:55:09
70,41,Proximity,2009-02-23 01:55:38
14,42,Proximity,2009-02-23 01:56:31
63,43,Proximity,2009-02-23 01:56:46
63,43,Proximity,2009-02-23 01:56:50
63,43,Proximity,2009-02-23 01:57:59
63,43,Proximity,2009-02-23 01:58:32
63,43,Proximity,2009-02-23 01:59:13
63,43,Proximity,2009-02-23 01:59:45
20,35,Proximity,2009-02-23 02:00:18
60,0,Proximity,2009-02-23 02:00:28
70,41,Proximity,2009-02-23 02:00:56
14,42,Proximity,2009-02-23 02:01:48
63,43,Proximity,2009-02-23 02:01:52
63,43,Proximity,2009-02-23 02:02:00
63,43,Proximity,2009-02-23 02:03:13
63,43,Proximity,2009-02-23 02:03:39
63,43,Proximity,2009-02-23 02:03:42
63,43,Proximity,2009-02-23 02:04:55
63,43,Proximity,2009-02-23 02:05:17
63,43,Proximity,2009-02-23 02:05:25
20,35,Proximity,2009-02-23 02:05:34
60,0,Proximity,2009-02-23 02:05:46
63,43,Proximity,2009-02-23 02:07:02
14,42,Proximity,2009-02-23 02:07:05
63,43,Proximity,2009-02-23 02:08:23
63,43,Proximity,2009-02-23 02:08:52
63,43,Proximity,2009-02-23 02:09:11
63,43,Proximity,2009-02-23 02:10:08
63,43,Proximity,2009-02-23 02:10:29
60,0,Proximity,2009-02-23 02:11:03
70,41,Proximity,2009-02-23 02:11:47
63,43,Proximity,2009-02-23 02:12:20
63,43,Proximity,2009-02-23 02:13:33
63,43,Proximity,2009-02-23 02:14:23
63,43,Proximity,2009-02-23 02:15:18
20,35,Proximity,2009-02-23 02:16:06
60,0,Proximity,2009-02-23 02:16:21
70,41,Proximity,2009-02-23 02:17:05
63,43,Proximity,2009-02-23 02:17:25
63,43,Proximity,2009-02-23 02:17:32
63,43,Proximity,2009-02-23 02:18:43
63,43,Proximity,2009-02-23 02:21:08
63,43,Proximity,2009-02-23 02:21:13
20,35,Proximity,2009-02-23 02:21:22
60,0,Proximity,2009-02-23 02:21:40
70,41,Proximity,2009-02-23 02:22:23
63,43,Proximity,2009-02-23 02:22:35
63,43,Proximity,2009-02-23 02:22:42
63,43,Proximity,2009-02-23 02:23:55
63,43,Proximity,2009-02-23 02:24:22
63,43,Proximity,2009-02-23 02:25:08
63,43,Proximity,2009-02-23 02:25:38
63,43,Proximity,2009-02-23 02:26:21
63,43,Proximity,2009-02-23 02:26:31
20,35,Proximity,2009-02-23 02:26:38
60,0,Proximity,2009-02-23 02:27:00
70,41,Proximity,2009-02-23 02:27:41
63,43,Proximity,2009-02-23 02:27:44
69,63,Proximity,2009-02-23 02:28:01
63,43,Proximity,2009-02-23 02:29:34
63,43,Proximity,2009-02-23 02:30:17
63,43,Proximity,2009-02-23 02:30:49
63,43,Proximity,2009-02-23 02:31:30
20,35,Proximity,2009-02-23 02:31:54
60,0,Proximity,2009-02-23 02:32:18
63,43,Proximity,2009-02-23 02:32:54
70,41,Proximity,2009-02-23 02:32:59
63,43,Proximity,2009-02-23 02:34:15
63,43,Proximity,2009-02-23 02:34:44
63,43,Proximity,2009-02-23 02:36:00
63,43,Proximity,2009-02-23 02:36:21
63,43,Proximity,2009-02-23 02:36:55
63,43,Proximity,2009-02-23 02:37:05
20,35,Proximity,2009-02-23 02:37:10
60,0,Proximity,2009-02-23 02:37:37
63,43,Proximity,2009-02-23 02:38:14
70,41,Proximity,2009-02-23 02:38:17
69,63,Proximity,2009-02-23 02:38:33
63,43,Proximity,2009-02-23 02:39:25
63,43,Proximity,2009-02-23 02:39:54
63,43,Proximity,2009-02-23 02:41:50
63,43,Proximity,2009-02-23 02:42:21
63,43,Proximity,2009-02-23 02:42:27
60,0,Proximity,2009-02-23 02:42:56
63,43,Proximity,2009-02-23 02:43:18
70,41,Proximity,2009-02-23 02:43:35
63,43,Proximity,2009-02-23 02:44:37
63,43,Proximity,2009-02-23 02:45:04
63,43,Proximity,2009-02-23 02:45:07
63,43,Proximity,2009-02-23 02:45:50
63,43,Proximity,2009-02-23 02:47:02
63,43,Proximity,2009-02-23 02:47:37
63,43,Proximity,2009-02-23 02:47:38
20,35,Proximity,2009-02-23 02:47:42
60,0,Proximity,2009-02-23 02:48:15
20,35,Proximity,2009-02-23 02:52:58
60,0,Proximity,2009-02-23 02:53:34
70,41,Proximity,2009-02-23 02:54:11
20,35,Proximity,2009-02-23 02:58:14
60,0,Proximity,2009-02-23 02:58:52
70,17,Calls,2009-02-23 03:03:06
20,35,Proximity,2009-02-23 03:03:30
60,0,Proximity,2009-02-23 03:04:11
60,0,Proximity,2009-02-23 03:09:30
70,41,Proximity,2009-02-23 03:10:05
20,35,Proximity,2009-02-23 03:14:02
60,0,Proximity,2009-02-23 03:14:49
20,35,Proximity,2009-02-23 03:19:18
60,0,Proximity,2009-02-23 03:20:08
6,3,Calls,2009-02-23 03:23:03
3,6,Calls,2009-02-23 03:23:04
3,6,Calls,2009-02-23 03:23:20
20,35,Proximity,2009-02-23 03:24:34
60,0,Proximity,2009-02-23 03:25:27
20,35,Proximity,2009-02-23 03:29:50
60,0,Proximity,2009-02-23 03:30:46
70,41,Proximity,2009-02-23 03:31:16
20,35,Proximity,2009-02-23 03:35:06
60,0,Proximity,2009-02-23 03:36:05
70,41,Proximity,2009-02-23 03:37:05
60,0,Proximity,2009-02-23 03:41:24
20,35,Proximity,2009-02-23 03:45:38
60,0,Proximity,2009-02-23 03:46:44
20,35,Proximity,2009-02-23 03:50:54
60,0,Proximity,2009-02-23 03:52:01
20,35,Proximity,2009-02-23 03:56:10
60,0,Proximity,2009-02-23 03:57:20
70,41,Proximity,2009-02-23 03:58:27
20,35,Proximity,2009-02-23 04:01:26
60,0,Proximity,2009-02-23 04:02:39
20,35,Proximity,2009-02-23 04:06:42
60,0,Proximity,2009-02-23 04:07:58
20,35,Proximity,2009-02-23 04:11:58
60,0,Proximity,2009-02-23 04:13:17
70,41,Proximity,2009-02-23 04:14:22
20,35,Proximity,2009-02-23 04:17:14
60,0,Proximity,2009-02-23 04:18:36
70,41,Proximity,2009-02-23 04:19:40
3,8,Calls,2009-02-23 04:20:24
20,35,Proximity,2009-02-23 04:22:30
60,0,Proximity,2009-02-23 04:23:55
70,41,Proximity,2009-02-23 04:24:58
20,35,Proximity,2009-02-23 04:27:46
60,0,Proximity,2009-02-23 04:29:15
70,41,Proximity,2009-02-23 04:30:16
20,35,Proximity,2009-02-23 04:33:02
60,0,Proximity,2009-02-23 04:34:33
70,41,Proximity,2009-02-23 04:35:34
20,35,Proximity,2009-02-23 04:38:18
60,0,Proximity,2009-02-23 04:39:51
70,41,Proximity,2009-02-23 04:40:52
20,35,Proximity,2009-02-23 04:43:34
60,0,Proximity,2009-02-23 04:45:10
20,35,Proximity,2009-02-23 04:48:50
60,0,Proximity,2009-02-23 04:50:29
60,0,Proximity,2009-02-23 04:55:46
20,35,Proximity,2009-02-23 04:59:22
60,0,Proximity,2009-02-23 05:01:05
20,35,Proximity,2009-02-23 05:04:38
60,0,Proximity,2009-02-23 05:06:23
20,35,Proximity,2009-02-23 05:09:54
60,0,Proximity,2009-02-23 05:11:43
20,35,Proximity,2009-02-23 05:15:10
60,0,Proximity,2009-02-23 05:17:01
20,35,Proximity,2009-02-23 05:20:26
60,0,Proximity,2009-02-23 05:22:19
70,41,Proximity,2009-02-23 05:23:48
20,35,Proximity,2009-02-23 05:25:42
60,0,Proximity,2009-02-23 05:27:38
20,35,Proximity,2009-02-23 05:30:58
60,0,Proximity,2009-02-23 05:32:57
70,41,Proximity,2009-02-23 05:34:24
20,35,Proximity,2009-02-23 05:36:14
60,0,Proximity,2009-02-23 05:38:16
70,41,Proximity,2009-02-23 05:39:43
20,35,Proximity,2009-02-23 05:41:30
60,0,Proximity,2009-02-23 05:43:35
20,35,Proximity,2009-02-23 05:46:46
60,0,Proximity,2009-02-23 05:48:54
70,41,Proximity,2009-02-23 05:50:19
20,35,Proximity,2009-02-23 05:52:02
60,0,Proximity,2009-02-23 05:54:13
70,41,Proximity,2009-02-23 05:55:36
20,35,Proximity,2009-02-23 05:57:18
60,0,Proximity,2009-02-23 05:59:32
60,0,Proximity,2009-02-23 06:04:51
70,41,Proximity,2009-02-23 06:06:12
20,35,Proximity,2009-02-23 06:07:50
60,0,Proximity,2009-02-23 06:10:10
20,35,Proximity,2009-02-23 06:13:06
60,0,Proximity,2009-02-23 06:15:28
20,35,Proximity,2009-02-23 06:18:21
60,0,Proximity,2009-02-23 06:20:46
70,41,Proximity,2009-02-23 06:22:06
20,35,Proximity,2009-02-23 06:23:37
60,0,Proximity,2009-02-23 06:26:05
20,35,Proximity,2009-02-23 06:28:53
60,0,Proximity,2009-02-23 06:31:25
70,41,Proximity,2009-02-23 06:32:42
20,35,Proximity,2009-02-23 06:34:09
60,0,Proximity,2009-02-23 06:36:44
70,41,Proximity,2009-02-23 06:38:00
20,35,Proximity,2009-02-23 06:39:25
60,0,Proximity,2009-02-23 06:42:03
70,41,Proximity,2009-02-23 06:43:18
20,35,Proximity,2009-02-23 06:44:41
60,0,Proximity,2009-02-23 06:47:21
70,41,Proximity,2009-02-23 06:48:36
20,35,Proximity,2009-02-23 06:49:57
60,0,Proximity,2009-02-23 06:52:40
70,41,Proximity,2009-02-23 06:53:53
20,35,Proximity,2009-02-23 06:55:13
60,0,Proximity,2009-02-23 06:57:59
20,35,Proximity,2009-02-23 07:00:29
60,0,Proximity,2009-02-23 07:03:18
20,35,Proximity,2009-02-23 07:05:45
60,0,Proximity,2009-02-23 07:08:36
70,41,Proximity,2009-02-23 07:09:47
20,35,Proximity,2009-02-23 07:11:01
60,0,Proximity,2009-02-23 07:13:54
70,41,Proximity,2009-02-23 07:15:05
20,35,Proximity,2009-02-23 07:16:17
60,0,Proximity,2009-02-23 07:19:14
70,41,Proximity,2009-02-23 07:20:23
20,35,Proximity,2009-02-23 07:21:33
60,0,Proximity,2009-02-23 07:24:32
70,41,Proximity,2009-02-23 07:25:41
20,35,Proximity,2009-02-23 07:26:49
60,0,Proximity,2009-02-23 07:29:51
70,41,Proximity,2009-02-23 07:30:59
20,35,Proximity,2009-02-23 07:32:05
70,41,Proximity,2009-02-23 07:36:17
20,35,Proximity,2009-02-23 07:37:21
60,0,Proximity,2009-02-23 07:40:29
70,41,Proximity,2009-02-23 07:41:35
20,35,Proximity,2009-02-23 07:42:37
60,0,Proximity,2009-02-23 07:45:49
70,41,Proximity,2009-02-23 07:46:53
20,35,Proximity,2009-02-23 07:47:53
60,0,Proximity,2009-02-23 07:51:08
70,41,Proximity,2009-02-23 07:52:11
20,35,Proximity,2009-02-23 07:53:09
60,0,Proximity,2009-02-23 07:56:25
70,41,Proximity,2009-02-23 07:57:29
70,41,Proximity,2009-02-23 08:02:47
20,35,Proximity,2009-02-23 08:03:41
20,35,Proximity,2009-02-23 08:08:57
70,41,Proximity,2009-02-23 08:13:23
20,35,Proximity,2009-02-23 08:14:13
20,35,Proximity,2009-02-23 08:19:29
70,41,Proximity,2009-02-23 08:24:00
20,35,Proximity,2009-02-23 08:24:45
70,41,Proximity,2009-02-23 08:29:17
20,35,Proximity,2009-02-23 08:30:01
70,41,Proximity,2009-02-23 08:34:35
20,35,Proximity,2009-02-23 08:35:17
70,41,Proximity,2009-02-23 08:39:53
20,35,Proximity,2009-02-23 08:40:33
70,41,Proximity,2009-02-23 08:45:11
20,35,Proximity,2009-02-23 08:45:49
70,41,Proximity,2009-02-23 08:50:29
20,35,Proximity,2009-02-23 08:51:05
70,41,Proximity,2009-02-23 08:55:47
20,35,Proximity,2009-02-23 08:56:21
70,41,Proximity,2009-02-23 09:01:05
70,41,Proximity,2009-02-23 09:06:23
70,41,Proximity,2009-02-23 09:11:41
70,41,Proximity,2009-02-23 09:16:59
70,41,Proximity,2009-02-23 09:22:17
70,41,Proximity,2009-02-23 09:27:35
70,41,Proximity,2009-02-23 09:32:53
70,41,Proximity,2009-02-23 09:38:11
70,41,Proximity,2009-02-23 09:43:29
70,41,Proximity,2009-02-23 09:48:47
70,41,Proximity,2009-02-23 09:54:05
70,41,Proximity,2009-02-23 09:59:23
70,41,Proximity,2009-02-23 10:04:41
70,41,Proximity,2009-02-23 10:09:59
70,41,Proximity,2009-02-23 10:15:17
70,41,Proximity,2009-02-23 10:25:53
70,41,Proximity,2009-02-23 10:31:11
70,41,Proximity,2009-02-23 10:36:29
70,41,Proximity,2009-02-23 10:41:47
70,41,Proximity,2009-02-23 10:47:05
63,43,Proximity,2009-02-23 10:52:19
70,41,Proximity,2009-02-23 10:52:23
63,43,Proximity,2009-02-23 10:55:22
70,41,Proximity,2009-02-23 10:57:41
63,43,Proximity,2009-02-23 11:05:42
63,43,Proximity,2009-02-23 11:07:18
63,43,Proximity,2009-02-23 11:16:33
63,43,Proximity,2009-02-23 11:17:39
63,43,Proximity,2009-02-23 11:17:43
63,43,Proximity,2009-02-23 11:17:46
63,43,Proximity,2009-02-23 11:19:13
63,43,Proximity,2009-02-23 11:21:14
63,43,Proximity,2009-02-23 11:26:24
63,43,Proximity,2009-02-23 11:26:55
63,43,Proximity,2009-02-23 11:27:16
63,43,Proximity,2009-02-23 11:28:02
63,43,Proximity,2009-02-23 11:28:05
63,43,Proximity,2009-02-23 11:28:09
63,43,Proximity,2009-02-23 11:29:34
20,35,Proximity,2009-02-23 11:34:11
22,33,Proximity,2009-02-23 13:15:05
22,33,Proximity,2009-02-23 13:15:22
25,64,Calls,2009-02-23 13:52:59
22,33,Proximity,2009-02-23 13:57:42
25,64,Calls,2009-02-23 14:27:10
60,0,SMS,2009-02-23 15:28:08
0,60,SMS,2009-02-23 15:28:08
60,0,SMS,2009-02-23 16:28:08
0,60,SMS,2009-02-23 16:28:08
25,64,Calls,2009-02-23 17:07:45
63,43,Proximity,2009-02-23 17:25:21
1,24,Calls,2009-02-23 17:27:07
63,43,Proximity,2009-02-23 17:35:49
63,43,Proximity,2009-02-23 17:35:50
63,43,Proximity,2009-02-23 17:35:53
63,43,Proximity,2009-02-23 17:40:56
63,43,Proximity,2009-02-23 17:41:00
63,43,Proximity,2009-02-23 17:41:05
63,43,Proximity,2009-02-23 17:41:06
63,43,Proximity,2009-02-23 17:46:13
63,43,Proximity,2009-02-23 17:46:16
63,43,Proximity,2009-02-23 17:46:19
63,43,Proximity,2009-02-23 17:51:28
63,43,Proximity,2009-02-23 17:51:29
63,43,Proximity,2009-02-23 17:52:50
63,43,Proximity,2009-02-23 17:56:30
63,43,Proximity,2009-02-23 17:56:35
63,43,Proximity,2009-02-23 17:56:37
63,43,Proximity,2009-02-23 17:56:39
63,43,Proximity,2009-02-23 18:01:40
63,43,Proximity,2009-02-23 18:01:45
63,43,Proximity,2009-02-23 18:01:47
63,43,Proximity,2009-02-23 18:01:50
63,43,Proximity,2009-02-23 18:06:52
63,43,Proximity,2009-02-23 18:07:01
63,43,Proximity,2009-02-23 18:07:02
0,60,SMS,2009-02-23 18:28:08
60,0,SMS,2009-02-23 18:28:08
63,43,Proximity,2009-02-23 18:44:18
63,43,Proximity,2009-02-23 18:44:20
63,43,Proximity,2009-02-23 18:44:24
63,43,Proximity,2009-02-23 18:45:59
63,43,Proximity,2009-02-23 18:46:00
63,43,Proximity,2009-02-23 18:46:03
63,43,Proximity,2009-02-23 18:46:04
69,63,Proximity,2009-02-23 18:57:38
69,63,Proximity,2009-02-23 19:02:57
60,0,SMS,2009-02-23 19:28:08
0,60,SMS,2009-02-23 19:28:08
60,0,Proximity,2009-02-23 19:42:04
63,43,Proximity,2009-02-23 19:42:57
60,0,Proximity,2009-02-23 19:58:22
60,0,Proximity,2009-02-23 20:09:02
60,0,Proximity,2009-02-23 20:19:27
60,0,Proximity,2009-02-23 20:30:06
60,0,Proximity,2009-02-23 20:40:44
60,0,Proximity,2009-02-23 20:41:00
63,43,Proximity,2009-02-23 20:43:30
63,43,Proximity,2009-02-23 20:43:33
63,43,Proximity,2009-02-23 20:43:39
63,43,Proximity,2009-02-23 20:44:36
63,43,Proximity,2009-02-23 20:45:00
60,0,Proximity,2009-02-23 20:46:20
70,41,Proximity,2009-02-23 20:50:44
63,43,Proximity,2009-02-23 20:59:02
63,43,Proximity,2009-02-23 20:59:06
60,0,Proximity,2009-02-23 21:02:00
60,0,Proximity,2009-02-23 21:07:40
63,43,Proximity,2009-02-23 21:11:43
63,43,Proximity,2009-02-23 21:16:56
60,0,Proximity,2009-02-23 21:18:21
60,0,Proximity,2009-02-23 21:23:40
75,76,Calls,2009-02-23 21:24:30
63,43,Proximity,2009-02-23 21:25:42
60,0,Proximity,2009-02-23 21:29:00
58,67,Calls,2009-02-23 21:31:47
78,67,Calls,2009-02-23 21:31:47
4,67,Calls,2009-02-23 21:31:47
63,43,Proximity,2009-02-23 21:41:37
63,43,Proximity,2009-02-23 21:42:06
63,43,Proximity,2009-02-23 21:42:38
70,41,Proximity,2009-02-23 21:44:02
63,43,Proximity,2009-02-23 21:51:26
63,43,Proximity,2009-02-23 21:51:28
63,43,Proximity,2009-02-23 21:51:32
60,0,Proximity,2009-02-23 21:55:46
63,43,Proximity,2009-02-23 21:56:38
63,43,Proximity,2009-02-23 21:56:43
63,43,Proximity,2009-02-23 21:59:25
63,43,Proximity,2009-02-23 22:05:33
60,0,Proximity,2009-02-23 22:06:39
63,43,Proximity,2009-02-23 22:09:55
63,43,Proximity,2009-02-23 22:10:01
63,43,Proximity,2009-02-23 22:10:46
63,43,Proximity,2009-02-23 22:25:53
63,43,Proximity,2009-02-23 22:25:54
63,43,Proximity,2009-02-23 22:26:58
63,43,Proximity,2009-02-23 22:27:03
63,43,Proximity,2009-02-23 22:28:08
60,0,Proximity,2009-02-23 22:33:18
60,0,Proximity,2009-02-23 22:33:26
63,43,Proximity,2009-02-23 22:33:30
63,43,Proximity,2009-02-23 22:33:32
25,64,Calls,2009-02-23 22:35:00
25,64,Calls,2009-02-23 22:35:31
25,64,Calls,2009-02-23 22:35:38
63,43,Proximity,2009-02-23 22:36:22
63,43,Proximity,2009-02-23 22:36:25
63,43,Proximity,2009-02-23 22:36:27
63,43,Proximity,2009-02-23 22:38:04
63,43,Proximity,2009-02-23 22:42:40
63,43,Proximity,2009-02-23 22:43:52
63,43,Proximity,2009-02-23 22:43:55
60,0,Proximity,2009-02-23 22:44:10
59,66,Proximity,2009-02-23 22:47:48
63,43,Proximity,2009-02-23 22:52:14
63,43,Proximity,2009-02-23 22:52:20
60,0,Proximity,2009-02-23 22:54:52
10,15,Calls,2009-02-23 23:11:22
10,15,Calls,2009-02-23 23:11:58
10,15,Calls,2009-02-23 23:12:22
63,43,Proximity,2009-02-23 23:14:16
63,43,Proximity,2009-02-23 23:14:45
63,43,Proximity,2009-02-23 23:15:22
63,43,Proximity,2009-02-23 23:15:23
63,43,Proximity,2009-02-23 23:18:10
63,43,Proximity,2009-02-23 23:19:21
63,43,Proximity,2009-02-23 23:20:32
63,43,Proximity,2009-02-23 23:20:35
75,76,Calls,2009-02-23 23:20:58
75,76,Calls,2009-02-23 23:21:27
76,75,Calls,2009-02-23 23:21:35
63,43,Proximity,2009-02-23 23:23:21
63,43,Proximity,2009-02-23 23:23:26
63,43,Proximity,2009-02-23 23:23:29
63,43,Proximity,2009-02-23 23:24:31
63,43,Proximity,2009-02-23 23:24:38
60,0,Proximity,2009-02-23 23:26:56
63,43,Proximity,2009-02-23 23:28:33
63,43,Proximity,2009-02-23 23:28:36
63,43,Proximity,2009-02-23 23:28:39
63,43,Proximity,2009-02-23 23:33:43
63,43,Proximity,2009-02-23 23:33:52
