item.u,item.v,item.t,item.T
248,1294,1085384751,Communication
639,711,1085385460,Communication
508,757,1085385654,Communication
1112,1347,1085385771,Communication
1270,280,1085385932,Communication
1041,1280,1085385969,Communication
1267,643,1085386134,Communication
2,481,1085386325,Communication
0,476,1085386562,Communication
918,1282,1085386599,Communication
476,1328,1085386774,Communication
41,798,1085386978,Communication
476,1270,1085387016,Communication
41,1333,1085387106,Communication
41,963,1085387189,Communication
482,781,1085387383,Communication
41,1254,1085387398,Communication
41,1254,1085387420,Communication
352,597,1085387755,Communication
352,792,1085387844,Communication
1280,780,1085387934,Communication
1112,932,1085387970,Communication
1280,421,1085387988,Communication
1280,130,1085388048,Communication
1280,1041,1085388078,Communication
1280,604,1085388146,Communication
41,1345,1085388925,Communication
25,62,1085388935,Communication
41,1345,1085389015,Communication
1279,496,1085389107,Communication
996,141,1085389168,Communication
41,625,1085389183,Communication
430,58,1085389397,Communication
1271,1345,1085389440,Communication
1245,94,1085389750,Communication
841,712,1085389803,Communication
943,839,1085389810,Communication
1334,1254,1085389977,Communication
837,546,1085390129,Communication
62,25,1085390204,Communication
546,837,1085390285,Communication
79,608,1085390574,Communication
25,62,1085390595,Communication
190,1059,1085390692,Communication
41,963,1085390759,Communication
407,305,1085390770,Communication
407,780,1085390861,Communication
808,41,1085391061,Communication
52,619,1085391068,Communication
41,487,1085391069,Communication
808,41,1085391305,Communication
52,407,1085391462,Communication
651,953,1085391687,Communication
407,1121,1085391892,Communication
487,41,1085391926,Communication
1348,365,1085392033,Communication
1232,1298,1085392376,Communication
643,597,1085392412,Communication
256,837,1085392429,Communication
371,472,1085392764,Communication
792,352,1085392778,Communication
219,1309,1085392933,Communication
130,1280,1085393145,Communication
604,1280,1085393326,Communication
141,143,1085393610,Communication
767,1188,1085393623,Communication
141,996,1085393687,Communication
1141,989,1085394030,Communication
502,253,1085394142,Communication
1141,1057,1085394175,Communication
502,738,1085394179,Communication
781,482,1085394180,Communication
341,783,1085394410,Communication
620,1279,1085394523,Communication
141,143,1085394534,Communication
430,604,1085394634,Communication
430,604,1085394657,Communication
430,604,1085394669,Communication
972,102,1085394671,Communication
1135,738,1085394690,Communication
313,833,1085394733,Communication
430,604,1085395152,Communication
430,604,1085395277,Communication
1282,1263,1085395306,Communication
1041,1280,1085395332,Communication
430,604,1085395337,Communication
430,604,1085395387,Communication
963,41,1085395631,Communication
481,2,1085395740,Communication
472,371,1085395832,Communication
256,41,1085395930,Communication
1297,1167,1085395961,Communication
769,1195,1085395962,Communication
1282,1349,1085395967,Communication
256,1293,1085396001,Communication
1280,130,1085396101,Communication
1214,1282,1085396292,Communication
1280,1064,1085396380,Communication
113,102,1085396387,Communication
608,79,1085396442,Communication
1064,516,1085396455,Communication
1064,585,1085396471,Communication
1214,1280,1085396734,Communication
1214,1349,1085396849,Communication
1214,1280,1085396947,Communication
1345,1313,1085397051,Communication
1189,737,1085397174,Communication
1324,1122,1085397220,Communication
1188,501,1085397229,Communication
1100,637,1085397301,Communication
1188,1020,1085397308,Communication
296,559,1085397310,Communication
538,1020,1085397325,Communication
1100,497,1085397326,Communication
1188,371,1085397336,Communication
371,1188,1085397367,Communication
1188,1337,1085397386,Communication
1188,371,1085397395,Communication
371,1188,1085397520,Communication
130,1280,1085397548,Communication
1126,1188,1085397597,Communication
1100,497,1085397627,Communication
282,842,1085397629,Communication
1100,296,1085397765,Communication
554,351,1085397832,Communication
1126,295,1085397861,Communication
306,316,1085397874,Communication
1100,296,1085397939,Communication
1071,614,1085398109,Communication
1100,296,1085398149,Communication
733,616,1085398206,Communication
616,733,1085398287,Communication
183,1025,1085398388,Communication
870,1141,1085398394,Communication
733,616,1085398394,Communication
870,1349,1085398447,Communication
616,733,1085398489,Communication
341,1096,1085398531,Communication
870,733,1085398553,Communication
1246,441,1085398592,Communication
1157,923,1085398609,Communication
870,1349,1085398669,Communication
870,1349,1085398796,Communication
1116,855,1085398801,Communication
1100,296,1085398959,Communication
870,444,1085398968,Communication
870,1349,1085399006,Communication
1126,295,1085399018,Communication
391,41,1085399062,Communication
1280,130,1085399142,Communication
391,1314,1085399160,Communication
1189,143,1085399184,Communication
25,1175,1085399282,Communication
870,391,1085399375,Communication
870,1349,1085399413,Communication
1067,1333,1085399426,Communication
870,391,1085399545,Communication
616,141,1085399616,Communication
616,141,1085399652,Communication
989,1141,1085399679,Communication
244,1145,1085399695,Communication
244,1263,1085399711,Communication
616,102,1085399788,Communication
1100,296,1085399798,Communication
870,1141,1085399875,Communication
1100,296,1085400326,Communication
858,94,1085400367,Communication
1189,377,1085400552,Communication
1189,377,1085400593,Communication
858,49,1085400673,Communication
858,1286,1085400755,Communication
970,198,1085400806,Communication
1349,1184,1085400889,Communication
232,192,1085400974,Communication
872,143,1085401046,Communication
306,316,1085401121,Communication
1100,296,1085401127,Communication
568,371,1085401259,Communication
306,316,1085401344,Communication
141,616,1085401392,Communication
665,588,1085401402,Communication
141,616,1085401480,Communication
870,1350,1085401508,Communication
870,970,1085401655,Communication
306,316,1085401709,Communication
31,378,1085401785,Communication
31,1337,1085401795,Communication
388,1282,1085401822,Communication
31,1335,1085401829,Communication
8,597,1085401889,Communication
8,1337,1085402011,Communication
665,615,1085402053,Communication
8,1311,1085402099,Communication
104,1020,1085402115,Communication
643,1294,1085402129,Communication
8,1264,1085402137,Communication
104,620,1085402187,Communication
733,616,1085402296,Communication
1294,643,1085402319,Communication
1184,1349,1085402327,Communication
1349,1184,1085402356,Communication
1184,1349,1085402398,Communication
1349,1184,1085402528,Communication
957,703,1085402553,Communication
842,282,1085402652,Communication
957,620,1085402889,Communication
1351,568,1085402927,Communication
1282,1349,1085402958,Communication
430,616,1085402969,Communication
1349,1282,1085403001,Communication
1282,1349,1085403035,Communication
870,842,1085403048,Communication
248,1294,1085403052,Communication
1349,1282,1085403061,Communication
1279,620,1085403079,Communication
438,211,1085403114,Communication
1116,855,1085403129,Communication
1282,1349,1085403130,Communication
1349,1282,1085403149,Communication
1282,1349,1085403219,Communication
62,25,1085403225,Communication
62,546,1085403286,Communication
1349,1282,1085403346,Communication
1188,371,1085403357,Communication
1188,1126,1085403374,Communication
1282,1349,1085403403,Communication
1349,1282,1085403438,Communication
1282,1349,1085403478,Communication
1349,1282,1085403514,Communication
1184,1349,1085403529,Communication
568,127,1085403569,Communication
1349,1184,1085403666,Communication
1282,1349,1085403673,Communication
703,957,1085403762,Communication
1184,1349,1085403770,Communication
1293,41,1085403814,Communication
430,616,1085403816,Communication
1349,1282,1085403892,Communication
25,62,1085403902,Communication
318,925,1085403957,Communication
1184,1349,1085403985,Communication
1349,1184,1085404009,Communication
1282,1349,1085404015,Communication
1349,1184,1085404045,Communication
478,471,1085404067,Communication
104,1352,1085404074,Communication
1349,1282,1085404076,Communication
546,62,1085404081,Communication
35,1058,1085404088,Communication
1184,1349,1085404170,Communication
1282,1349,1085404189,Communication
1349,1184,1085404197,Communication
1349,1282,1085404211,Communication
1282,1349,1085404310,Communication
1349,1282,1085404334,Communication
1184,1349,1085404350,Communication
588,665,1085404412,Communication
1349,1184,1085404416,Communication
830,1048,1085404490,Communication
1282,318,1085404569,Communication
1184,1349,1085404655,Communication
1349,1184,1085404715,Communication
1112,932,1085404729,Communication
1184,1349,1085404777,Communication
1184,1349,1085404809,Communication
1349,1184,1085404846,Communication
780,407,1085404881,Communication
1349,1184,1085404888,Communication
780,1280,1085404906,Communication
62,25,1085405021,Communication
62,546,1085405027,Communication
546,62,1085405188,Communication
2,481,1085405188,Communication
113,769,1085405326,Communication
712,1157,1085405370,Communication
599,79,1085405500,Communication
1349,1184,1085405586,Communication
907,1353,1085405597,Communication
769,1290,1085405647,Communication
1184,1349,1085405830,Communication
1349,1184,1085405850,Communication
595,192,1085405907,Communication
993,830,1085406035,Communication
554,855,1085406263,Communication
1189,1280,1085406463,Communication
830,993,1085406572,Communication
296,1182,1085406648,Communication
414,996,1085406994,Communication
1254,41,1085407153,Communication
322,338,1085407192,Communication
322,338,1085407396,Communication
468,462,1085407558,Communication
1035,1122,1085407664,Communication
546,1279,1085407721,Communication
322,338,1085407803,Communication
1282,336,1085407818,Communication
949,1345,1085407827,Communication
680,401,1085407856,Communication
1345,949,1085407893,Communication
52,619,1085407926,Communication
546,296,1085407956,Communication
336,1282,1085407972,Communication
282,842,1085408040,Communication
322,338,1085408091,Communication
870,842,1085408215,Communication
374,911,1085408228,Communication
1282,336,1085408273,Communication
809,1350,1085408356,Communication
870,374,1085408412,Communication
130,1280,1085408440,Communication
870,259,1085408450,Communication
192,232,1085408600,Communication
870,374,1085408682,Communication
1122,1035,1085408832,Communication
1122,1035,1085408847,Communication
1122,1035,1085408995,Communication
1122,1035,1085409018,Communication
1122,1035,1085409029,Communication
643,1294,1085409138,Communication
442,399,1085409351,Communication
442,28,1085409417,Communication
442,18,1085409429,Communication
1135,1282,1085409441,Communication
1042,453,1085409723,Communication
271,604,1085409792,Communication
271,653,1085409856,Communication
175,522,1085409859,Communication
638,739,1085409940,Communication
625,41,1085410127,Communication
322,949,1085410153,Communication
1195,833,1085410170,Communication
322,41,1085410360,Communication
985,703,1085410603,Communication
870,391,1085410691,Communication
870,391,1085410731,Communication
949,1345,1085410783,Communication
985,792,1085410856,Communication
949,322,1085410882,Communication
870,391,1085410888,Communication
985,356,1085410911,Communication
809,1350,1085410912,Communication
614,1071,1085410917,Communication
985,18,1085410928,Communication
1167,1297,1085410963,Communication
322,949,1085411010,Communication
809,322,1085411091,Communication
453,1042,1085411298,Communication
1324,1339,1085411330,Communication
949,322,1085411464,Communication
1117,619,1085411516,Communication
1294,643,1085411529,Communication
799,1071,1085411588,Communication
1082,322,1085411827,Communication
809,322,1085411881,Communication
985,990,1085411891,Communication
1345,949,1085411985,Communication
870,391,1085412036,Communication
322,949,1085412122,Communication
870,980,1085412157,Communication
322,1082,1085412167,Communication
1167,290,1085412218,Communication
870,391,1085412231,Communication
366,322,1085412249,Communication
322,366,1085412323,Communication
1042,453,1085412338,Communication
575,336,1085412443,Communication
575,336,1085412639,Communication
366,322,1085412669,Communication
1167,336,1085412848,Communication
11,141,1085413066,Communication
643,1294,1085413143,Communication
1297,1167,1085413156,Communication
336,1167,1085413176,Communication
643,710,1085413191,Communication
141,336,1085413221,Communication
28,442,1085413254,Communication
336,141,1085413296,Communication
336,1167,1085413307,Communication
322,366,1085413460,Communication
1167,336,1085413491,Communication
248,1350,1085413594,Communication
322,1082,1085413594,Communication
1280,130,1085413638,Communication
708,516,1085413648,Communication
1280,162,1085413715,Communication
35,1058,1085413824,Communication
1048,830,1085413832,Communication
31,637,1085413933,Communication
102,972,1085413992,Communication
546,1245,1085414111,Communication
1167,336,1085414232,Communication
1280,481,1085414233,Communication
31,1280,1085414305,Communication
1280,1245,1085414309,Communication
41,625,1085414313,Communication
1328,1270,1085414358,Communication
637,31,1085414373,Communication
41,391,1085414384,Communication
1280,1279,1085414406,Communication
1245,1280,1085414437,Communication
41,963,1085414452,Communication
1280,100,1085414470,Communication
31,637,1085414482,Communication
637,31,1085414503,Communication
1280,1230,1085414513,Communication
102,616,1085414538,Communication
1280,943,1085414583,Communication
1280,210,1085414618,Communication
1280,154,1085414687,Communication
769,1195,1085414737,Communication
1280,67,1085414753,Communication
41,1354,1085414756,Communication
1279,1280,1085414759,Communication
769,1280,1085414779,Communication
1280,1279,1085414795,Communication
1212,1280,1085414803,Communication
41,1355,1085414805,Communication
1324,1325,1085414819,Communication
322,41,1085414826,Communication
769,1280,1085414844,Communication
41,1356,1085414865,Communication
154,1280,1085414871,Communication
1212,1280,1085414879,Communication
1280,154,1085414901,Communication
224,637,1085414946,Communication
1325,1324,1085414963,Communication
1280,388,1085414972,Communication
1271,1280,1085414981,Communication
637,224,1085414994,Communication
1212,1280,1085415006,Communication
1324,1325,1085415011,Communication
1230,1280,1085415035,Communication
388,1280,1085415045,Communication
1279,1280,1085415066,Communication
1271,1280,1085415075,Communication
1280,388,1085415105,Communication
575,1280,1085415106,Communication
1280,1279,1085415123,Communication
1212,1280,1085415124,Communication
769,1280,1085415126,Communication
1212,1280,1085415191,Communication
388,1280,1085415205,Communication
1280,388,1085415241,Communication
1212,1280,1085415245,Communication
1271,1280,1085415260,Communication
1280,541,1085415263,Communication
1167,336,1085415268,Communication
769,1280,1085415282,Communication
1279,1280,1085415294,Communication
18,442,1085415348,Communication
1280,531,1085415398,Communication
154,1280,1085415434,Communication
56,595,1085415454,Communication
769,1280,1085415468,Communication
1280,154,1085415510,Communication
391,41,1085415567,Communication
769,1280,1085415570,Communication
1280,1286,1085415623,Communication
769,1280,1085415672,Communication
154,1280,1085415794,Communication
41,391,1085415805,Communication
1282,1135,1085415824,Communication
522,175,1085415872,Communication
1280,154,1085415889,Communication
522,175,1085415909,Communication
809,1280,1085415929,Communication
1324,1325,1085415951,Communication
154,1280,1085415979,Communication
1263,244,1085416067,Communication
1282,575,1085416091,Communication
1280,154,1085416144,Communication
482,1316,1085416164,Communication
1282,56,1085416275,Communication
585,1064,1085416288,Communication
275,189,1085416315,Communication
1135,1282,1085416323,Communication
154,1280,1085416334,Communication
608,1324,1085416373,Communication
1357,41,1085416504,Communication
501,1188,1085416618,Communication
1357,41,1085416716,Communication
127,210,1085416765,Communication
809,1280,1085416828,Communication
585,1071,1085416907,Communication
800,1282,1085417066,Communication
1112,1130,1085417104,Communication
1357,41,1085417230,Communication
1035,1122,1085417403,Communication
1035,1122,1085417426,Communication
1035,1122,1085417466,Communication
41,332,1085417514,Communication
949,1345,1085417519,Communication
1117,1280,1085417535,Communication
1357,41,1085417638,Communication
855,554,1085417898,Communication
1055,1031,1085417912,Communication
1122,1035,1085418069,Communication
461,1254,1085418257,Communication
461,102,1085418281,Communication
778,580,1085418303,Communication
232,192,1085418350,Communication
1170,965,1085418697,Communication
1339,829,1085418755,Communication
1328,1270,1085418787,Communication
751,41,1085418789,Communication
751,41,1085418830,Communication
1358,1341,1085418918,Communication
41,751,1085419120,Communication
686,259,1085419201,Communication
829,1339,1085419209,Communication
686,259,1085419228,Communication
1294,643,1085419259,Communication
1282,391,1085419275,Communication
1282,1358,1085419352,Communication
1282,371,1085419456,Communication
1267,371,1085419479,Communication
371,1282,1085419526,Communication
371,1267,1085419555,Communication
1282,371,1085419561,Communication
1267,1268,1085419565,Communication
371,1282,1085419594,Communication
453,1042,1085419646,Communication
371,453,1085419665,Communication
1282,1349,1085419688,Communication
371,873,1085419717,Communication
1282,796,1085419735,Communication
371,974,1085419792,Communication
1282,522,1085419796,Communication
371,1351,1085419848,Communication
1280,531,1085420076,Communication
113,769,1085420116,Communication
25,62,1085420179,Communication
113,102,1085420246,Communication
1280,1004,1085420254,Communication
834,1282,1085420348,Communication
1280,461,1085420374,Communication
1345,949,1085420376,Communication
522,1282,1085420419,Communication
100,99,1085420427,Communication
1280,834,1085420432,Communication
1280,1226,1085420459,Communication
1280,1343,1085420476,Communication
62,25,1085420481,Communication
798,41,1085420487,Communication
1280,127,1085420499,Communication
1349,1282,1085420562,Communication
1280,926,1085420656,Communication
1280,535,1085420697,Communication
1286,1280,1085420725,Communication
1280,1286,1085420763,Communication
1358,1282,1085420786,Communication
1280,796,1085420802,Communication
1280,541,1085420830,Communication
1280,25,1085420875,Communication
1286,1252,1085420883,Communication
1280,546,1085420897,Communication
1280,731,1085420936,Communication
31,1280,1085420981,Communication
117,1188,1085420990,Communication
461,1280,1085421022,Communication
1280,461,1085421048,Communication
31,637,1085421061,Communication
1280,1355,1085421063,Communication
31,1280,1085421069,Communication
1285,1334,1085421128,Communication
31,1280,1085421182,Communication
117,585,1085421193,Communication
1358,1334,1085421204,Communication
256,41,1085421242,Communication
751,41,1085421259,Communication
461,1280,1085421303,Communication
996,414,1085421321,Communication
703,798,1085421369,Communication
1214,1082,1085421399,Communication
256,1182,1085421445,Communication
1104,1283,1085421456,Communication
918,1316,1085421470,Communication
117,942,1085421493,Communication
461,1280,1085421564,Communication
962,1104,1085421738,Communication
1051,712,1085421747,Communication
974,1282,1085421808,Communication
1104,962,1085421822,Communication
799,1280,1085421854,Communication
962,1104,1085421896,Communication
974,371,1085421929,Communication
31,597,1085421986,Communication
1064,569,1085422100,Communication
1064,569,1085422107,Communication
1064,569,1085422111,Communication
1064,569,1085422117,Communication
1343,1280,1085422362,Communication
873,371,1085422573,Communication
453,371,1085422657,Communication
102,461,1085422811,Communication
1175,25,1085422888,Communication
769,962,1085422945,Communication
414,996,1085423070,Communication
461,102,1085423121,Communication
447,830,1085423257,Communication
49,1283,1085423291,Communication
352,193,1085423295,Communication
1175,855,1085423357,Communication
352,792,1085423458,Communication
352,371,1085423496,Communication
568,371,1085423644,Communication
352,295,1085423690,Communication
1031,1055,1085423806,Communication
1042,453,1085423856,Communication
352,949,1085423885,Communication
798,703,1085423941,Communication
546,1245,1085424131,Communication
798,703,1085424546,Communication
604,271,1085424580,Communication
703,798,1085424608,Communication
703,798,1085424666,Communication
798,703,1085424779,Communication
616,102,1085424802,Communication
703,798,1085424817,Communication
546,1168,1085424845,Communication
801,1282,1085424923,Communication
497,494,1085424949,Communication
494,949,1085424959,Communication
113,769,1085424977,Communication
494,1112,1085425152,Communication
295,352,1085425162,Communication
1280,1355,1085425180,Communication
830,1048,1085425181,Communication
568,127,1085425220,Communication
1280,461,1085425226,Communication
1131,724,1085425237,Communication
295,1126,1085425254,Communication
1280,461,1085425278,Communication
1280,1343,1085425306,Communication
798,703,1085425330,Communication
1280,1226,1085425339,Communication
25,1175,1085425358,Communication
494,645,1085425449,Communication
25,62,1085425569,Communication
1280,486,1085425589,Communication
421,5,1085425591,Communication
1280,798,1085425605,Communication
1280,830,1085425626,Communication
522,1031,1085425639,Communication
102,616,1085425683,Communication
1316,918,1085425695,Communication
25,1280,1085425699,Communication
703,798,1085425739,Communication
494,1042,1085425782,Communication
1254,461,1085425833,Communication
724,1131,1085425836,Communication
1031,522,1085425839,Communication
522,1031,1085425869,Communication
798,703,1085425882,Communication
703,798,1085425913,Communication
494,67,1085425946,Communication
1334,1358,1085425948,Communication
1230,703,1085425984,Communication
1283,49,1085426002,Communication
494,41,1085426042,Communication
1283,1104,1085426065,Communication
798,703,1085426077,Communication
461,1280,1085426102,Communication
1348,1254,1085426149,Communication
703,1230,1085426151,Communication
1168,546,1085426157,Communication
1348,1280,1085426173,Communication
461,1254,1085426179,Communication
546,1168,1085426209,Communication
575,1282,1085426235,Communication
1168,546,1085426267,Communication
1168,546,1085426295,Communication
546,1168,1085426296,Communication
1254,461,1085426299,Communication
546,1168,1085426304,Communication
1031,522,1085426311,Communication
1348,1254,1085426332,Communication
1182,1359,1085426334,Communication
1168,546,1085426341,Communication
575,965,1085426349,Communication
1280,25,1085426356,Communication
1182,1360,1085426361,Communication
546,1168,1085426364,Communication
830,1280,1085426367,Communication
1280,461,1085426397,Communication
1182,1355,1085426419,Communication
502,616,1085426447,Communication
1280,494,1085426454,Communication
1182,1353,1085426459,Communication
1182,1354,1085426491,Communication
1348,1254,1085426499,Communication
1348,1280,1085426525,Communication
25,1280,1085426601,Communication
1168,546,1085426603,Communication
546,1168,1085426639,Communication
486,1280,1085426662,Communication
461,1254,1085426666,Communication
461,1280,1085426712,Communication
1254,461,1085426726,Communication
1168,546,1085426808,Communication
546,1168,1085426862,Communication
248,606,1085426866,Communication
1348,1254,1085426916,Communication
979,638,1085426967,Communication
461,1254,1085426984,Communication
1348,1254,1085426984,Communication
494,584,1085427003,Communication
248,1358,1085427019,Communication
494,497,1085427051,Communication
1254,461,1085427064,Communication
1348,1254,1085427113,Communication
1330,614,1085427123,Communication
18,1280,1085427139,Communication
371,352,1085427145,Communication
130,1280,1085427167,Communication
371,1361,1085427220,Communication
1280,25,1085427300,Communication
1168,546,1085427312,Communication
322,949,1085427313,Communication
1348,1280,1085427315,Communication
1280,486,1085427316,Communication
322,41,1085427335,Communication
1348,1254,1085427340,Communication
1280,486,1085427346,Communication
1280,461,1085427370,Communication
371,937,1085427375,Communication
314,993,1085427379,Communication
314,776,1085427396,Communication
25,1280,1085427404,Communication
546,1168,1085427420,Communication
1280,130,1085427429,Communication
1117,1280,1085427437,Communication
1280,1348,1085427437,Communication
1175,25,1085427462,Communication
1348,1280,1085427465,Communication
1280,25,1085427469,Communication
1280,1348,1085427525,Communication
461,1280,1085427531,Communication
341,494,1085427532,Communication
1348,1280,1085427539,Communication
1254,1348,1085427540,Communication
1168,546,1085427543,Communication
371,232,1085427580,Communication
769,436,1085427735,Communication
352,371,1085427767,Communication
453,1042,1085427802,Communication
232,371,1085427809,Communication
568,371,1085427814,Communication
18,1280,1085427826,Communication
25,1175,1085427850,Communication
25,1280,1085427885,Communication
473,1348,1085427971,Communication
493,371,1085427991,Communication
371,352,1085428018,Communication
1348,473,1085428038,Communication
371,232,1085428039,Communication
371,232,1085428048,Communication
1348,1254,1085428074,Communication
322,41,1085428076,Communication
473,1348,1085428125,Communication
769,543,1085428130,Communication
1348,473,1085428163,Communication
461,1254,1085428178,Communication
568,371,1085428212,Communication
473,1348,1085428236,Communication
769,314,1085428259,Communication
1348,473,1085428266,Communication
985,833,1085428268,Communication
352,371,1085428268,Communication
799,1280,1085428274,Communication
769,314,1085428301,Communication
473,1348,1085428328,Communication
584,494,1085428351,Communication
813,1280,1085428360,Communication
113,769,1085428368,Communication
1348,473,1085428387,Communication
336,1167,1085428454,Communication
461,1280,1085428530,Communication
1167,336,1085428643,Communication
473,1348,1085428646,Communication
877,1354,1085428702,Communication
1348,473,1085428705,Communication
322,41,1085428721,Communication
1214,1082,1085428778,Communication
643,1294,1085428859,Communication
473,1348,1085428933,Communication
337,1301,1085429025,Communication
985,18,1085429053,Communication
985,18,1085429226,Communication
524,18,1085429295,Communication
52,974,1085429438,Communication
198,970,1085429451,Communication
515,93,1085429559,Communication
678,1362,1085429617,Communication
322,724,1085429677,Communication
600,399,1085429694,Communication
595,56,1085429772,Communication
792,352,1085429854,Communication
1037,1280,1085429982,Communication
625,41,1085429998,Communication
41,625,1085430124,Communication
1177,41,1085430328,Communication
336,776,1085430340,Communication
776,336,1085430394,Communication
625,41,1085430407,Communication
1112,494,1085430439,Communication
1358,1342,1085430550,Communication
595,604,1085430558,Communication
341,1039,1085430732,Communication
244,572,1085430740,Communication
244,541,1085430769,Communication
244,338,1085430790,Communication
244,101,1085430812,Communication
482,820,1085431027,Communication
198,653,1085431053,Communication
1270,1328,1085431085,Communication
678,397,1085431091,Communication
49,1283,1085431109,Communication
397,131,1085431114,Communication
678,397,1085431183,Communication
1351,371,1085431216,Communication
541,244,1085431317,Communication
356,1168,1085431353,Communication
198,1363,1085431358,Communication
198,1362,1085431408,Communication
678,397,1085431427,Communication
572,244,1085431433,Communication
1325,96,1085431516,Communication
356,700,1085431530,Communication
833,1195,1085431539,Communication
678,397,1085431596,Communication
1301,337,1085431663,Communication
616,102,1085431685,Communication
752,1270,1085431794,Communication
752,1270,1085431834,Communication
769,1301,1085431851,Communication
1044,268,1085431863,Communication
341,1039,1085431879,Communication
305,407,1085431891,Communication
1044,637,1085431893,Communication
1044,653,1085431948,Communication
902,753,1085431994,Communication
962,653,1085431995,Communication
1301,752,1085432018,Communication
1044,1039,1085432030,Communication
356,1168,1085432045,Communication
752,1301,1085432052,Communication
1044,1025,1085432101,Communication
678,397,1085432139,Communication
305,776,1085432148,Communication
104,1352,1085432154,Communication
338,244,1085432174,Communication
305,351,1085432185,Communication
130,653,1085432218,Communication
62,25,1085432266,Communication
949,352,1085432276,Communication
1325,1122,1085432277,Communication
653,962,1085432306,Communication
949,1345,1085432330,Communication
1175,25,1085432339,Communication
377,395,1085432392,Communication
130,653,1085432402,Communication
678,1173,1085432429,Communication
377,395,1085432439,Communication
870,305,1085432445,Communication
949,494,1085432446,Communication
1283,49,1085432494,Communication
1280,461,1085432498,Communication
1280,18,1085432520,Communication
1280,25,1085432532,Communication
332,41,1085432549,Communication
870,1364,1085432565,Communication
870,305,1085432587,Communication
1280,813,1085432597,Communication
653,130,1085432608,Communication
1280,461,1085432620,Communication
322,949,1085432622,Communication
49,1283,1085432686,Communication
870,305,1085432691,Communication
130,653,1085432726,Communication
130,653,1085432733,Communication
653,130,1085432761,Communication
130,653,1085432780,Communication
1345,949,1085432788,Communication
1294,643,1085432794,Communication
653,130,1085432805,Communication
678,397,1085432828,Communication
430,604,1085432897,Communication
130,653,1085432898,Communication
130,653,1085432929,Communication
1037,1280,1085432959,Communication
653,130,1085432992,Communication
478,1337,1085433019,Communication
322,752,1085433041,Communication
604,253,1085433070,Communication
678,397,1085433095,Communication
1364,1365,1085433097,Communication
911,374,1085433104,Communication
305,438,1085433115,Communication
949,1345,1085433120,Communication
430,604,1085433125,Communication
438,305,1085433163,Communication
322,949,1085433192,Communication
322,752,1085433219,Communication
131,397,1085433234,Communication
641,1337,1085433240,Communication
397,131,1085433263,Communication
397,131,1085433287,Communication
430,604,1085433305,Communication
870,813,1085433341,Communication
322,752,1085433352,Communication
680,616,1085433396,Communication
131,397,1085433472,Communication
430,604,1085433481,Communication
1112,1130,1085433497,Communication
1320,197,1085433501,Communication
937,371,1085433522,Communication
322,949,1085433525,Communication
397,131,1085433591,Communication
752,637,1085433597,Communication
430,604,1085433603,Communication
25,62,1085433612,Communication
131,397,1085433637,Communication
752,641,1085433693,Communication
25,1175,1085433742,Communication
130,653,1085433767,Communication
397,131,1085433769,Communication
1195,356,1085433775,Communication
430,604,1085433781,Communication
322,752,1085433786,Communication
25,1280,1085433796,Communication
256,1182,1085433831,Communication
430,604,1085433853,Communication
62,25,1085433883,Communication
305,554,1085433972,Communication
576,682,1085433995,Communication
322,752,1085433999,Communication
256,1177,1085434071,Communication
430,604,1085434183,Communication
430,604,1085434258,Communication
641,752,1085434271,Communication
1366,1364,1085434290,Communication
1177,41,1085434313,Communication
322,752,1085434317,Communication
341,752,1085434320,Communication
678,1173,1085434358,Communication
430,604,1085434388,Communication
341,1361,1085434442,Communication
1177,256,1085434446,Communication
724,546,1085434481,Communication
1367,751,1085434494,Communication
1283,49,1085434529,Communication
595,604,1085434567,Communication
752,641,1085434648,Communication
867,248,1085434683,Communication
322,752,1085434715,Communication
1232,587,1085434725,Communication
103,816,1085434732,Communication
996,414,1085434736,Communication
604,595,1085434762,Communication
256,1177,1085434797,Communication
430,604,1085434798,Communication
43,188,1085434825,Communication
833,174,1085434830,Communication
322,752,1085434912,Communication
104,576,1085434913,Communication
641,752,1085435011,Communication
322,752,1085435066,Communication
870,436,1085435076,Communication
724,546,1085435098,Communication
769,436,1085435181,Communication
870,1020,1085435190,Communication
461,1280,1085435206,Communication
752,641,1085435321,Communication
1325,982,1085435327,Communication
62,1270,1085435358,Communication
322,752,1085435394,Communication
1182,352,1085435534,Communication
595,604,1085435557,Communication
478,1017,1085435578,Communication
595,604,1085435676,Communication
799,1071,1085435712,Communication
799,1071,1085435777,Communication
637,752,1085435780,Communication
637,1044,1085435799,Communication
414,996,1085435805,Communication
293,830,1085435807,Communication
799,1071,1085435825,Communication
833,1364,1085435836,Communication
1232,336,1085435844,Communication
453,1368,1085435847,Communication
799,1071,1085435904,Communication
1182,235,1085435907,Communication
678,160,1085435981,Communication
1116,855,1085436007,Communication
175,863,1085436008,Communication
446,718,1085436009,Communication
799,1071,1085436044,Communication
522,869,1085436142,Communication
799,1071,1085436160,Communication
799,1071,1085436219,Communication
799,1071,1085436243,Communication
559,907,1085436324,Communication
41,352,1085436326,Communication
799,1071,1085436348,Communication
1177,256,1085436396,Communication
799,1071,1085436469,Communication
863,175,1085436472,Communication
678,160,1085436482,Communication
1042,453,1085436494,Communication
980,830,1085436520,Communication
175,863,1085436525,Communication
863,175,1085436578,Communication
870,980,1085436599,Communication
870,980,1085436611,Communication
1020,175,1085436619,Communication
799,1071,1085436636,Communication
